pair_id,article_id,market_id,article_url,article_title,context_excerpt,evidence_text,quoted_price,quoted_price_unit,source_notes,publication_time,source_type,platform,topic,match_status,snapshot_status,double_code,coder_id,market_probability_present,probability_as_public_opinion,representativeness_caveat,market_quality_caveat,certainty_language,democratic_language,horse_race_frame,overreach_severity,notes
8cb60c28d6627474,kalshi_archive_012,KXCBDECISIONEU-26JUL23,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",European Central Bank rate decision in July?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,0,0,1,2, b heuristic annotation.
980b76e23a6654ce,kalshi_archive_030,KXMENWORLDCUP-26,https://news.kalshi.com/p/england-vs-argentina-world-cup-semifinal-odds-predictions,England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait,"England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Traders give England a 54% chance to reach the final, but Messi and Argenti",57.4%,54,%,Discovered from Kalshi News archive page 4,2026-07-15T18:10:24.473Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
f03d1d33a603d6ca,kalshi_archive_029,KXRT-ODY,https://news.kalshi.com/p/the-odyssey-rotten-tomatoes-odds-new-high,The Odyssey's Rotten Tomatoes odds hit new all-time-high,"The Odyssey's Rotten Tomatoes odds hit new all-time-high Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Odyssey's Rotten Tomatoes odds hit new all-time-high The Odyssey's Rotten Tomatoes odds hit new all-time-high Kalshi traders now predict the film's score will land above 96%. By Danny Gallagher Jul 15, 2026 Christopher Nolan’s The Odyssey saw its review embargo lift Wednesday, resulting in one of the strongest Rotten Toma",forecast has now climbed to 96.1%,96.1,%,Discovered from Kalshi News archive page 4,2026-07-15T20:07:40.830Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,0,0,1,2, b heuristic annotation.
d1afe3b5f6a28912,kalshi_archive_016,KXWCAWARD-26BYP,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",79%,79,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,0,0,1,0,0,1,1, b heuristic annotation.
ec9a5dc59fbbfce6,kalshi_archive_032,KXSCRSENS-26,https://news.kalshi.com/p/replacing-graham-south-carolina-senate-odds-american-power-index,Replacing Graham: SC Senate odds and the American Power Index,"Replacing Graham: SC Senate odds and the American Power Index Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Replacing Graham: South Carolina Senate odds and the American Power Index Replacing Graham: South Carolina Senate odds and the American Power Index Fry leads at 65%, Republicans hold an 85% chance of keeping the seat, and the American Power Index remains at +2.0 R By William Hoey Jul 14, 2026 Senator Lindsey Graham died ",one to replace him as the Republican nominee for the upcoming November election,85,%,Discovered from Kalshi News archive page 4,2026-07-14T22:22:50.616Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,2,0,0,1,1,1,3, b heuristic annotation.
038e94ca4bb3ea38,kalshi_archive_005,KXMLBGAME-26JUL211840LADPHI,https://news.kalshi.com/p/dodgers-vs-phillies-odds-predictions-game-2-july-21,Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown,"Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Traders give the Phillies a 53% chance to win tonight, while Los Angeles holds the NL's best shot at a World Series title at 33%. By",53%,53,%,Discovered from Kalshi News archive page 1,2026-07-21T22:35:10.154Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
82e9d2b8c042cc47,kalshi_archive_002,KXOSCARNOMCIN-27,https://news.kalshi.com/p/the-odyssey-oscar-odds-best-picture-director,"Oscar odds: The Odyssey leads Best Picture, Best Director, and more","Oscar odds: The Odyssey leads Best Picture, Best Director, and more Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Oscar odds: The Odyssey leads Best Picture, Best Director, and more Oscar odds: The Odyssey leads Best Picture, Best Director, and more Director Christopher Nolan's movie leads across multiple Oscar markets. By Danny Gallagher Jul 22, 2026 Christopher Nolan's The Odyssey isn't just winning over critics . The film a",a nomination for Best Cinematography,,,Discovered from Kalshi News archive page 1,2026-07-22T19:08:35.423Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,1,0,1,2, b heuristic annotation.
45cb45abde8ee023,kalshi_archive_012,KXDPZ-26JULSTORES,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",Domino's total US stores in Q2?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,0,0,1,2, b heuristic annotation.
743d59dadc51d2cc,kalshi_archive_012,KXEARNINGSMENTIONINTC-26JUL23,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",What will Intel say during their next earnings call?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,0,0,1,2, b heuristic annotation.
249a339b27341b2e,kalshi_archive_016,KXWCAWARD-26SBALL,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",Silver Ball,90,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,0,0,1,0,0,1,1, b heuristic annotation.
85a84a7d67800891,kalshi_archive_036,KXB200WS-26JUL17,https://news.kalshi.com/p/compute-forward-curves,Compute forward curves — Kalshi,"Kalshi Announces Compute Forward Curves Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Kalshi Announces Compute Forward Curves, Becoming the Exchange for the  Economy Kalshi Announces Compute Forward Curves, Becoming the Exchange for the  Economy Forward curves for Nvidia B200, H200 and A100 chips — a product built entirely from Kalshi’s own trading activity — will help buyers and sellers of compute lock in prices and offlo",B200,,,Discovered from Kalshi News archive page 4,2026-07-14T15:00:00.000Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,0,0,0,0,0,0,0,0, b heuristic annotation.
0fe6bca5012b5682,kalshi_archive_031,KXWCGOALLEADER-26,https://news.kalshi.com/p/golden-boot-odds-messi-surges-past-mbappe,Golden Boot odds flip as Messi surges past Mbappé on Kalshi,"Golden Boot odds flip as Messi surges past Mbappé on Kalshi Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Golden Boot odds flip as Messi surges past Mbappé Golden Boot odds flip as Messi surges past Mbappé Spain beat France 2-0, ending Mbappé's run and reshaping the Golden Boot race. By Danny Gallagher Jul 15, 2026 Spain's semifinal victory over France dramatically reshaped Kalshi's Golden Boot market , sending Argentina’s ",58%,58,%,Discovered from Kalshi News archive page 4,2026-07-15T03:02:25.611Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,0,0,1,0,0,1,1, b heuristic annotation.
08f5a8ff63f63f6e,seed_003,KXACAEXT-26JAN,https://news.kalshi.com/p/political-prediction-markets,How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi,"How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi Market prices turn political uncertainty into real-time probabilities. By Kalshi News Dec 29, 2025 Introd",KXACAEXT-26JAN,,,Platform-owned explainer about reading political prediction-market probabilities,2025-12-29,platform_owned,kalshi,,exact_identifier,unavailable,0,b,0,0,0,1,0,0,0,0, b heuristic annotation.
df8d55f4a239968e,kalshi_archive_012,KXEARNINGSMENTIONTSLA-26JUL22,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",What will Tesla say during their next earnings call?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,0,0,1,2, b heuristic annotation.
a07a9fa0824e4c7d,seed_001,KXACPI-2025,https://news.kalshi.com/p/forecasting-2025-traders-predict?_bhlid=24b78eb2413614fa8b47a396f7165d2242c62484,Forecasting 2025: What Kalshi Traders Predict for the Year Ahead,"Forecasting 2025: What Kalshi Traders Predict for the Year Ahead Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Forecasting 2025: What Kalshi Traders Predict for the Year Ahead Forecasting 2025: What Kalshi Traders Predict for the Year Ahead By Terry Oldreal Jan 6, 2025 Prediction: Costco increases the price of its 'Hot Doge Combo Deal' to $2.00. (9.9.25) Now that 2025 is officially underway, publications and pundits and dead w",KXACPI-2025,2.9,%,Platform-owned framing post summarizing 2025 prediction-market themes,2025-01-06,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,2,0,0,0,1,0,3, b heuristic annotation.
86bb6b2912ce7280,kalshi_archive_015,KXAQICITY-NYC26JUL19,https://news.kalshi.com/p/new-york-city-air-quality-odds-world-cup-final-wildfire-smoke,Odds point to cleaner air in NYC for Sunday's World Cup final,"Odds point to cleaner air in NYC for Sunday's World Cup final Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Odds point to cleaner air in NYC for Sunday's World Cup final Odds point to cleaner air in NYC for Sunday's World Cup final After wildfire smoke pushed NYC's AQI above 230, Kalshi traders now forecast a reading of 76.1 by Sunday afternoon. By Danny Gallagher Jul 19, 2026 Wildfire smoke has degraded air quality across muc",KXAQICITY-NYC26JUL19,,,Discovered from Kalshi News archive page 2,2026-07-19T05:10:08.120Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,1,0,0,1,0,1,2, b heuristic annotation.
0e80aafc9e4f0085,kalshi_archive_002,KXOSCARPIC-27,https://news.kalshi.com/p/the-odyssey-oscar-odds-best-picture-director,"Oscar odds: The Odyssey leads Best Picture, Best Director, and more","Oscar odds: The Odyssey leads Best Picture, Best Director, and more Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Oscar odds: The Odyssey leads Best Picture, Best Director, and more Oscar odds: The Odyssey leads Best Picture, Best Director, and more Director Christopher Nolan's movie leads across multiple Oscar markets. By Danny Gallagher Jul 22, 2026 Christopher Nolan's The Odyssey isn't just winning over critics . The film a",the Best Picture winner,,,Discovered from Kalshi News archive page 1,2026-07-22T19:08:35.423Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,1,0,1,2, b heuristic annotation.
5a8b0f7b6de05c36,kalshi_archive_030,KXWCADVANCE-26JUL15ENGARG,https://news.kalshi.com/p/england-vs-argentina-world-cup-semifinal-odds-predictions,England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait,"England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Traders give England a 54% chance to reach the final, but Messi and Argenti",54%,54,%,Discovered from Kalshi News archive page 4,2026-07-15T18:10:24.473Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
a27482552f27a29d,kalshi_archive_019,KXWCADVANCE-26JUL18FRAENG,https://news.kalshi.com/p/france-vs-england-world-cup-third-place-odds-predictions,"France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell","France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps Kalshi traders price France at 70% to win bronze, but England isn't just here to make up the numbers.",2026 FIFA World Cup third-place match,,,Discovered from Kalshi News archive page 3,2026-07-18T20:13:16.962Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,1,0,1,0,0,1,2, b heuristic annotation.
2598bf1358bc9b72,kalshi_archive_004,KXMLBGAME-26JUL212140CINSEA,https://news.kalshi.com/p/reds-vs-mariners-odds-predictions-game-2-july-21,Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle,"Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Burns is 11-1 with a 2.54 ERA, but Kalshi traders still give Seattle the 53% edge at home. By Kalshi News Jul 21, 2026 Chase Burns takes the mound ","Seattle the edge at 53%, with Cincinnati at 48%",53,%,Discovered from Kalshi News archive page 1,2026-07-21T23:41:00.608Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
5f639e7747e53a90,kalshi_archive_004,KXMLBALWEST-26,https://news.kalshi.com/p/reds-vs-mariners-odds-predictions-game-2-july-21,Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle,"Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Burns is 11-1 with a 2.54 ERA, but Kalshi traders still give Seattle the 53% edge at home. By Kalshi News Jul 21, 2026 Chase Burns takes the mound ",61%,53,%,Discovered from Kalshi News archive page 1,2026-07-21T23:41:00.608Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
f008522edf71953f,kalshi_archive_006,KXNEXTTEAMNBA-26LJAM,https://news.kalshi.com/p/lebron-james-next-team-odds-cleveland-miami-close,LeBron James next team odds: Cavaliers overtake Heat as decision drags on,"LeBron James next team odds: Cavaliers overtake Heat as decision drags on Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts LeBron James next team odds: Cavaliers overtake Heat as decision drags on LeBron James next team odds: Cavaliers overtake Heat as decision drags on The Cavaliers have a slim lead in Kalshi's market, but Rich Paul says no announcement is imminent By Danny Gallagher Jul 21, 2026 The race for LeBron James' next ",Kalshi's volatile next-team market,,,Discovered from Kalshi News archive page 1,2026-07-21T21:36:53.820Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,1,0,0,1,1, b heuristic annotation.
791b6bc9f1e699cb,kalshi_archive_043,KXATP-26WIM,https://news.kalshi.com/p/sinner-zverev-odds-predictions-wimbledon-final,Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ,"Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ Traders give Sinner an 83% edge, but Zverev arrives",Kalshi,83,%,Discovered from Kalshi News archive page 5,2026-07-12T13:40:34.944Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
